i_sample,n_local_networks,n_global_edges,v_topology,n_output_variables,n_clauses_function,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
46,7,11,2,2,2,1,1,0.9410981199907837,52.0,,
46,7,11,2,2,2,1,2,1.0015556480066152,52.0,,
46,7,11,2,2,2,1,3,0.99938841900439,52.0,,
46,7,11,2,2,2,2,1,0.000961262994678691,,245.0,
46,7,11,2,2,2,2,2,0.7959040109999478,,245.0,
46,7,11,2,2,2,2,3,0.8034733990061795,,245.0,
46,7,11,2,2,2,3,1,0.5666708559874678,,,71.0
46,7,11,2,2,2,3,2,8.214893109005061,,,71.0
46,7,11,2,2,2,3,3,7.878581998986192,,,71.0
47,7,6,2,2,2,1,1,0.378830208996078,21.0,,
47,7,6,2,2,2,1,2,0.7705907339986879,21.0,,
47,7,6,2,2,2,1,3,0.7818849449977279,21.0,,
47,7,6,2,2,2,2,1,0.000327843998093158,,35.0,
47,7,6,2,2,2,2,2,0.7100939910014858,,35.0,
47,7,6,2,2,2,2,3,0.7227795899962075,,35.0,
47,7,6,2,2,2,3,1,0.004131309004151262,,,129.0
47,7,6,2,2,2,3,2,4.233389405999333,,,129.0
47,7,6,2,2,2,3,3,4.110424370999681,,,129.0
47,7,7,2,2,2,1,1,0.7516096159961307,42.0,,
47,7,7,2,2,2,1,2,0.7470652360061649,42.0,,
47,7,7,2,2,2,1,3,0.7183641539886594,42.0,,
47,7,7,2,2,2,2,1,0.0005249220121186227,,105.0,
47,7,7,2,2,2,2,2,0.6320850339980097,,105.0,
47,7,7,2,2,2,2,3,0.7338992190052522,,105.0,
47,7,7,2,2,2,3,1,0.17064713798754383,,,1152.0
47,7,7,2,2,2,3,2,3.6625230939971516,,,1152.0
47,7,7,2,2,2,3,3,3.6914796410128474,,,1152.0
47,7,8,2,2,2,1,1,0.5091744929959532,16.0,,
47,7,8,2,2,2,1,2,0.7472177659947192,16.0,,
47,7,8,2,2,2,1,3,0.7325775349891046,16.0,,
47,7,8,2,2,2,2,1,0.0004154089983785525,,22.0,
47,7,8,2,2,2,2,2,0.602073272006237,,22.0,
47,7,8,2,2,2,2,3,0.608632546995068,,22.0,
47,7,8,2,2,2,3,1,0.00034255400532856584,,,2.0
47,7,8,2,2,2,3,2,4.3232267150015105,,,2.0
47,7,8,2,2,2,3,3,4.135880878995522,,,2.0
47,7,9,2,2,2,1,1,0.6269696629897226,18.0,,
47,7,9,2,2,2,1,2,0.7415785969933495,18.0,,
47,7,9,2,2,2,1,3,0.7651330539956689,18.0,,
47,7,9,2,2,2,2,1,0.0005207249923842028,,34.0,
47,7,9,2,2,2,2,2,0.6258303840004373,,34.0,
47,7,9,2,2,2,2,3,0.6078249699930893,,34.0,
47,7,9,2,2,2,3,1,0.0005557050026254728,,,1.0
47,7,9,2,2,2,3,2,4.681434990008711,,,1.0
47,7,9,2,2,2,3,3,4.8480699119973,,,1.0
47,7,10,2,2,2,1,1,0.5068070790002821,27.0,,
47,7,10,2,2,2,1,2,0.7212345220032148,27.0,,
47,7,10,2,2,2,1,3,0.8491902969981311,27.0,,
47,7,10,2,2,2,2,1,0.00048257000162266195,,74.0,
47,7,10,2,2,2,2,2,0.6121812440105714,,74.0,
47,7,10,2,2,2,2,3,0.604115358000854,,74.0,
47,7,10,2,2,2,3,1,0.027378883998608217,,,129.0
47,7,10,2,2,2,3,2,5.345183738012565,,,129.0
47,7,10,2,2,2,3,3,5.579251671995735,,,129.0
47,7,11,2,2,2,1,1,0.7550097979983548,44.0,,
47,7,11,2,2,2,1,2,0.7578551110054832,44.0,,
47,7,11,2,2,2,1,3,0.7400682489969768,44.0,,
47,7,11,2,2,2,2,1,0.0008656629943288863,,224.0,
47,7,11,2,2,2,2,2,0.619364302008762,,224.0,
47,7,11,2,2,2,2,3,0.612985794999986,,224.0,
47,7,11,2,2,2,3,1,0.5704919849958969,,,136.0
47,7,11,2,2,2,3,2,6.178062348000822,,,136.0
47,7,11,2,2,2,3,3,6.431552512993221,,,136.0
48,7,6,2,2,2,1,1,0.6160553070076276,35.0,,
48,7,6,2,2,2,1,2,0.6807199620088795,35.0,,
48,7,6,2,2,2,1,3,0.723734245999367,35.0,,
48,7,6,2,2,2,2,1,0.0004157719959039241,,49.0,
48,7,6,2,2,2,2,2,0.6024865090003004,,49.0,
48,7,6,2,2,2,2,3,0.5871003119973466,,49.0,
48,7,6,2,2,2,3,1,0.011864291998790577,,,53.0
48,7,6,2,2,2,3,2,3.5011992860090686,,,53.0
48,7,6,2,2,2,3,3,3.518667249009013,,,53.0
48,7,7,2,2,2,1,1,0.5034814069949789,21.0,,
48,7,7,2,2,2,1,2,0.6834579009882873,21.0,,
48,7,7,2,2,2,1,3,0.7543097570014652,21.0,,
48,7,7,2,2,2,2,1,0.0003253110044170171,,35.0,
48,7,7,2,2,2,2,2,0.5963691409997409,,35.0,
48,7,7,2,2,2,2,3,0.5916950039973017,,35.0,
48,7,7,2,2,2,3,1,0.0029054049955448136,,,38.0
48,7,7,2,2,2,3,2,3.455343987996457,,,38.0
48,7,7,2,2,2,3,3,3.4880657589965267,,,38.0
48,7,8,2,2,2,1,1,0.38037248999171425,16.0,,
48,7,8,2,2,2,1,2,0.7095772219909122,16.0,,
48,7,8,2,2,2,1,3,0.685448998992797,16.0,,
48,7,8,2,2,2,2,1,0.0004183730052318424,,22.0,
48,7,8,2,2,2,2,2,0.5882806159934262,,22.0,
48,7,8,2,2,2,2,3,0.5961509850021685,,22.0,
48,7,8,2,2,2,3,1,0.00029433000599965453,,,1.0
48,7,8,2,2,2,3,2,4.20659988099942,,,1.0
48,7,8,2,2,2,3,3,4.014850658990326,,,1.0
48,7,9,2,2,2,1,1,0.7583784220041707,40.0,,
48,7,9,2,2,2,1,2,0.8086146940040635,40.0,,
48,7,9,2,2,2,1,3,0.8047538200044073,40.0,,
48,7,9,2,2,2,2,1,0.0006230900035006925,,192.0,
48,7,9,2,2,2,2,2,0.5997803589998512,,192.0,
48,7,9,2,2,2,2,3,0.5905641200079117,,192.0,
48,7,9,2,2,2,3,1,1.6095581709960243,,,2187.0
48,7,9,2,2,2,3,2,5.487700958998175,,,2187.0
48,7,9,2,2,2,3,3,4.144723422999959,,,2187.0
48,7,10,2,2,2,1,1,0.8336390470067272,40.0,,
48,7,10,2,2,2,1,2,0.42722310600220226,40.0,,
48,7,10,2,2,2,1,3,0.5356208169978345,40.0,,
48,7,10,2,2,2,2,1,0.0008799790084594861,,176.0,
48,7,10,2,2,2,2,2,0.2430250769975828,,176.0,
48,7,10,2,2,2,2,3,0.23753696100902744,,176.0,
48,7,10,2,2,2,3,1,0.3410826379986247,,,132.0
48,7,10,2,2,2,3,2,2.076252412996837,,,132.0
48,7,10,2,2,2,3,3,2.1740707229910186,,,132.0
48,7,11,2,2,2,1,1,1.042827858007513,37.0,,
48,7,11,2,2,2,1,2,0.4145200240018312,37.0,,
48,7,11,2,2,2,1,3,0.42895980399043765,37.0,,
48,7,11,2,2,2,2,1,0.0009368350001750514,,202.0,
48,7,11,2,2,2,2,2,0.24844066599325743,,202.0,
48,7,11,2,2,2,2,3,0.2345646769972518,,202.0,
48,7,11,2,2,2,3,1,0.5861040620075073,,,128.0
48,7,11,2,2,2,3,2,2.595929459988838,,,128.0
48,7,11,2,2,2,3,3,2.3718427720014006,,,128.0
49,7,6,2,2,2,1,1,0.6327063019998604,39.0,,
49,7,6,2,2,2,1,2,0.39850373000081163,39.0,,
49,7,6,2,2,2,1,3,0.4043184210022446,39.0,,
49,7,6,2,2,2,2,1,0.0004545999981928617,,130.0,
49,7,6,2,2,2,2,2,0.22487555899715517,,130.0,
49,7,6,2,2,2,2,3,0.23764909099554643,,130.0,
49,7,6,2,2,2,3,1,0.33412179100560024,,,1364.0
49,7,6,2,2,2,3,2,1.358917856006883,,,1364.0
49,7,6,2,2,2,3,3,1.5264643039990915,,,1364.0
49,7,7,2,2,2,1,1,0.5818270890013082,24.0,,
49,7,7,2,2,2,1,2,0.3883710079971934,24.0,,
49,7,7,2,2,2,1,3,0.38327747900621034,24.0,,
49,7,7,2,2,2,2,1,0.000557620995095931,,46.0,
49,7,7,2,2,2,2,2,0.23838102599256672,,46.0,
49,7,7,2,2,2,2,3,0.21432353398995474,,46.0,
49,7,7,2,2,2,3,1,0.005988527002045885,,,41.0
49,7,7,2,2,2,3,2,1.2209170459973393,,,41.0
49,7,7,2,2,2,3,3,1.2391668380005285,,,41.0
49,7,8,2,2,2,1,1,1.0476273679960286,50.0,,
49,7,8,2,2,2,1,2,0.7077689410070889,50.0,,
49,7,8,2,2,2,1,3,0.48260598300839774,50.0,,
49,7,8,2,2,2,2,1,0.000680388999171555,,216.0,
49,7,8,2,2,2,2,2,0.2569343119976111,,216.0,
49,7,8,2,2,2,2,3,0.2156133639946347,,216.0,
49,7,8,2,2,2,3,1,4.741707577006309,,,5184.0
49,7,8,2,2,2,3,2,3.5195882429979974,,,5184.0
49,7,8,2,2,2,3,3,3.4899335600057384,,,5184.0
49,7,9,2,2,2,1,1,0.7279416940000374,34.0,,
49,7,9,2,2,2,1,2,0.3627890500065405,34.0,,
49,7,9,2,2,2,1,3,0.47653629499836825,34.0,,
49,7,9,2,2,2,2,1,0.0011095090012531728,,136.0,
49,7,9,2,2,2,2,2,0.40013849499518983,,136.0,
49,7,9,2,2,2,2,3,0.27100641500146594,,136.0,
49,7,9,2,2,2,3,1,0.2890433309949003,,,256.0
49,7,9,2,2,2,3,2,1.8353762080078013,,,256.0
49,7,9,2,2,2,3,3,2.131127512999228,,,256.0
49,7,10,2,2,2,1,1,0.6026461370056495,27.0,,
49,7,10,2,2,2,1,2,0.3553822499961825,27.0,,
49,7,10,2,2,2,1,3,0.34560489098657854,27.0,,
49,7,10,2,2,2,2,1,0.0005289409891702235,,56.0,
49,7,10,2,2,2,2,2,0.23563218100753147,,56.0,
49,7,10,2,2,2,2,3,0.2336845940008061,,56.0,
49,7,10,2,2,2,3,1,0.001915947999805212,,,1.0
49,7,10,2,2,2,3,2,1.8730374479928287,,,1.0
49,7,10,2,2,2,3,3,1.922395093992236,,,1.0
49,7,11,2,2,2,1,1,1.040560106994235,40.0,,
49,7,11,2,2,2,1,2,0.41926618899742607,40.0,,
49,7,11,2,2,2,1,3,0.40871002300991677,40.0,,
49,7,11,2,2,2,2,1,0.0007951349980430678,,185.0,
49,7,11,2,2,2,2,2,0.23606181399372872,,185.0,
49,7,11,2,2,2,2,3,0.23184379099984653,,185.0,
49,7,11,2,2,2,3,1,0.3333676219917834,,,69.0
49,7,11,2,2,2,3,2,2.281816158996662,,,69.0
49,7,11,2,2,2,3,3,2.7157412819942692,,,69.0
50,7,6,2,2,2,1,1,0.35034822099260055,15.0,,
50,7,6,2,2,2,1,2,0.3179033309861552,15.0,,
50,7,6,2,2,2,1,3,0.3112224329961464,15.0,,
50,7,6,2,2,2,2,1,0.00041699199937283993,,9.0,
50,7,6,2,2,2,2,2,0.2465379949862836,,9.0,
50,7,6,2,2,2,2,3,0.2104339399957098,,9.0,
50,7,6,2,2,2,3,1,0.00018823599384631962,,,1.0
50,7,6,2,2,2,3,2,1.3210837579972576,,,1.0
50,7,6,2,2,2,3,3,1.2210371949913679,,,1.0
50,7,7,2,2,2,1,1,0.4612331910029752,15.0,,
50,7,7,2,2,2,1,2,0.3599745020037517,15.0,,
50,7,7,2,2,2,1,3,0.38444614299805835,15.0,,
50,7,7,2,2,2,2,1,0.00034910299291368574,,16.0,
50,7,7,2,2,2,2,2,0.2364504620054504,,16.0,
50,7,7,2,2,2,2,3,0.20654523899429478,,16.0,
50,7,7,2,2,2,3,1,0.0002021870022872463,,,1.0
50,7,7,2,2,2,3,2,1.2382611239881953,,,1.0
50,7,7,2,2,2,3,3,1.2597081970016006,,,1.0
50,7,8,2,2,2,1,1,0.5352192169957561,34.0,,
50,7,8,2,2,2,1,2,0.3598897740012035,34.0,,
50,7,8,2,2,2,1,3,0.417966172011802,34.0,,
50,7,8,2,2,2,2,1,0.00048229900130536407,,120.0,
50,7,8,2,2,2,2,2,0.22106182599964086,,120.0,
50,7,8,2,2,2,2,3,0.23682938399724662,,120.0,
50,7,8,2,2,2,3,1,0.6142087280022679,,,2187.0
50,7,8,2,2,2,3,2,1.8661886180052534,,,2187.0
50,7,8,2,2,2,3,3,1.7780136380024487,,,2187.0
50,7,9,2,2,2,1,1,0.6684311919962056,32.0,,
50,7,9,2,2,2,1,2,0.3579111989965895,32.0,,
50,7,9,2,2,2,1,3,0.3563247109996155,32.0,,
50,7,9,2,2,2,2,1,0.0006534779968205839,,138.0,
50,7,9,2,2,2,2,2,0.22489849099656567,,138.0,
50,7,9,2,2,2,2,3,0.21707030000106897,,138.0,
50,7,9,2,2,2,3,1,0.111811098002363,,,128.0
50,7,9,2,2,2,3,2,2.0707003970019286,,,128.0
50,7,9,2,2,2,3,3,1.780695031004143,,,128.0
50,7,10,2,2,2,1,1,0.8587381870020181,33.0,,
50,7,10,2,2,2,1,2,0.3994639169977745,33.0,,
50,7,10,2,2,2,1,3,0.40880598599324003,33.0,,
50,7,10,2,2,2,2,1,0.0005572859954554588,,136.0,
50,7,10,2,2,2,2,2,0.23295424399839249,,136.0,
50,7,10,2,2,2,2,3,0.2379941749968566,,136.0,
50,7,10,2,2,2,3,1,0.2197887369984528,,,128.0
50,7,10,2,2,2,3,2,1.9653343160025543,,,128.0
50,7,10,2,2,2,3,3,2.061982638988411,,,128.0
50,7,11,2,2,2,1,1,1.0571448159898864,73.0,,
50,7,11,2,2,2,1,2,0.4622995270037791,73.0,,
50,7,11,2,2,2,1,3,0.4582046829891624,73.0,,
50,7,11,2,2,2,2,1,0.0012933440011693165,,633.0,
50,7,11,2,2,2,2,2,0.24861503900319804,,633.0,
50,7,11,2,2,2,2,3,0.23394910599745344,,633.0,
50,7,11,2,2,2,3,1,27.194540928001516,,,2187.0
50,7,11,2,2,2,3,2,12.796791344007943,,,2187.0
50,7,11,2,2,2,3,3,12.231082268001046,,,2187.0
51,7,6,2,2,2,1,1,1.2814799170009792,120.0,,
51,7,6,2,2,2,1,2,0.7811751080007525,120.0,,
51,7,6,2,2,2,1,3,0.9311318180116359,120.0,,
51,7,6,2,2,2,2,1,0.0011675239948090166,,1685.0,
51,7,6,2,2,2,2,2,0.22105295800429303,,1685.0,
51,7,6,2,2,2,2,3,0.227644971004338,,1685.0,
51,7,6,2,2,2,3,1,12454.530474461004,,,8334500.0
51,7,6,2,2,2,3,2,4354.478822669,,,8334500.0
51,7,6,2,2,2,3,3,4396.951915843005,,,8334500.0
51,7,7,2,2,2,1,1,0.610597754988703,45.0,,
51,7,7,2,2,2,1,2,3.4744543409906328,45.0,,
51,7,7,2,2,2,1,3,3.609658067012788,45.0,,
51,7,7,2,2,2,2,1,0.0006259740039240569,,177.0,
51,7,7,2,2,2,2,2,3.4082147350127343,,177.0,
51,7,7,2,2,2,2,3,3.4451622820051853,,177.0,
51,7,7,2,2,2,3,1,0.4759200940025039,,,2187.0
51,7,7,2,2,2,3,2,20.470527069002856,,,2187.0
51,7,7,2,2,2,3,3,15.381368734990247,,,2187.0
51,7,8,2,2,2,1,1,0.6034073820046615,23.0,,
51,7,8,2,2,2,1,2,1.9258404720021645,23.0,,
51,7,8,2,2,2,1,3,1.9274942769989138,23.0,,
51,7,8,2,2,2,2,1,0.0005676870059687644,,20.0,
51,7,8,2,2,2,2,2,1.7743075670005055,,20.0,
51,7,8,2,2,2,2,3,1.7600852390023647,,20.0,
51,7,8,2,2,2,3,1,0.0002610420051496476,,,1.0
51,7,8,2,2,2,3,2,12.249095746999956,,,1.0
51,7,8,2,2,2,3,3,12.205001869006082,,,1.0
51,7,9,2,2,2,1,1,0.6311906180053484,38.0,,
51,7,9,2,2,2,1,2,1.8868777610041434,38.0,,
51,7,9,2,2,2,1,3,2.141990116011584,38.0,,
51,7,9,2,2,2,2,1,0.0012894739920739084,,118.0,
51,7,9,2,2,2,2,2,1.7610687330015935,,118.0,
51,7,9,2,2,2,2,3,1.7551188119978178,,118.0,
51,7,9,2,2,2,3,1,0.08125112499692477,,,128.0
51,7,9,2,2,2,3,2,14.053028912996524,,,128.0
51,7,9,2,2,2,3,3,13.920674617009354,,,128.0
51,7,10,2,2,2,1,1,0.9686179950076621,66.0,,
51,7,10,2,2,2,1,2,1.9231298890081234,66.0,,
51,7,10,2,2,2,1,3,1.9170027319923975,66.0,,
51,7,10,2,2,2,2,1,0.00121762600610964,,579.0,
51,7,10,2,2,2,2,2,1.7397462609951617,,579.0,
51,7,10,2,2,2,2,3,1.737118841992924,,579.0,
51,7,10,2,2,2,3,1,56.386561758990865,,,10588.0
51,7,10,2,2,2,3,2,35.391968480995274,,,10588.0
51,7,10,2,2,2,3,3,33.21964255999774,,,10588.0
51,7,11,2,2,2,1,1,1.1285691730008693,74.0,,
51,7,11,2,2,2,1,2,1.658366356001352,74.0,,
51,7,11,2,2,2,1,3,1.668148493001354,74.0,,
51,7,11,2,2,2,2,1,0.00151233900396619,,640.0,
51,7,11,2,2,2,2,2,1.4131409730034648,,640.0,
51,7,11,2,2,2,2,3,1.4287890450068517,,640.0,
51,7,11,2,2,2,3,1,36.901921413998934,,,3456.0
51,7,11,2,2,2,3,2,26.9273571310041,,,3456.0
51,7,11,2,2,2,3,3,26.020420058004675,,,3456.0
52,7,6,2,2,2,1,1,0.4061148780019721,21.0,,
52,7,6,2,2,2,1,2,1.1788761670031818,21.0,,
52,7,6,2,2,2,1,3,1.2128418579959543,21.0,,
52,7,6,2,2,2,2,1,0.00040264599374495447,,14.0,
52,7,6,2,2,2,2,2,1.155813640987617,,14.0,
52,7,6,2,2,2,2,3,1.2521465550089488,,14.0,
52,7,6,2,2,2,3,1,0.00014410799485631287,,,0.0
52,7,6,2,2,2,3,2,2.487969758003601,,,0.0
52,7,6,2,2,2,3,3,2.434243362993584,,,0.0
52,7,7,2,2,2,1,1,0.31722758400428575,14.0,,
52,7,7,2,2,2,1,2,1.2735121919977246,14.0,,
52,7,7,2,2,2,1,3,1.3081317780015524,14.0,,
52,7,7,2,2,2,2,1,0.0003476510028121993,,14.0,
52,7,7,2,2,2,2,2,1.237842938004178,,14.0,
52,7,7,2,2,2,2,3,1.2329250679904362,,14.0,
52,7,7,2,2,2,3,1,0.0002080730046145618,,,2.0
52,7,7,2,2,2,3,2,7.331942286997219,,,2.0
52,7,7,2,2,2,3,3,7.357849773005,,,2.0
52,7,8,2,2,2,1,1,0.5497658500098623,32.0,,
52,7,8,2,2,2,1,2,1.3753140939952573,32.0,,
52,7,8,2,2,2,1,3,1.3550388790026773,32.0,,
52,7,8,2,2,2,2,1,0.00047144098789431155,,64.0,
52,7,8,2,2,2,2,2,1.2378445779904723,,64.0,
52,7,8,2,2,2,2,3,1.2493186749925371,,64.0,
52,7,8,2,2,2,3,1,0.007258045006892644,,,4.0
52,7,8,2,2,2,3,2,8.625874485005625,,,4.0
52,7,8,2,2,2,3,3,8.591950143003487,,,4.0
52,7,9,2,2,2,1,1,0.5953363059961703,36.0,,
52,7,9,2,2,2,1,2,1.373975498994696,36.0,,
52,7,9,2,2,2,1,3,1.3790850099903764,36.0,,
52,7,9,2,2,2,2,1,0.0004435070004547015,,78.0,
52,7,9,2,2,2,2,2,1.23784785400494,,78.0,
52,7,9,2,2,2,2,3,1.2352832760079764,,78.0,
52,7,9,2,2,2,3,1,0.010772838999400847,,,4.0
52,7,9,2,2,2,3,2,9.80081540098763,,,4.0
52,7,9,2,2,2,3,3,9.772026217993698,,,4.0
52,7,10,2,2,2,1,1,0.5467676209955243,20.0,,
52,7,10,2,2,2,1,2,1.3346577120100847,20.0,,
52,7,10,2,2,2,1,3,1.3660991239885334,20.0,,
52,7,10,2,2,2,2,1,0.0004376500000944361,,36.0,
52,7,10,2,2,2,2,2,1.2314721180009656,,36.0,
52,7,10,2,2,2,2,3,1.241452845002641,,36.0,
52,7,10,2,2,2,3,1,0.0007365829951595515,,,1.0
52,7,10,2,2,2,3,2,10.977214230006211,,,1.0
52,7,10,2,2,2,3,3,10.958761529996991,,,1.0
52,7,11,2,2,2,1,1,0.5746970740001416,22.0,,
52,7,11,2,2,2,1,2,1.3235047260095598,22.0,,
52,7,11,2,2,2,1,3,1.3158589669910725,22.0,,
52,7,11,2,2,2,2,1,0.0005723380018025637,,66.0,
52,7,11,2,2,2,2,2,1.241463737009326,,66.0,
52,7,11,2,2,2,2,3,1.2458214959915495,,66.0,
52,7,11,2,2,2,3,1,0.003637754009105265,,,1.0
52,7,11,2,2,2,3,2,12.17540596400795,,,1.0
52,7,11,2,2,2,3,3,12.202196158003062,,,1.0
53,7,6,2,2,2,1,1,0.5924973799992586,24.0,,
53,7,6,2,2,2,1,2,1.401160230001551,24.0,,
53,7,6,2,2,2,1,3,1.4166169409872964,24.0,,
53,7,6,2,2,2,2,1,0.00042408400622662157,,52.0,
53,7,6,2,2,2,2,2,1.2278615100076422,,52.0,
53,7,6,2,2,2,2,3,1.241279181005666,,52.0,
53,7,6,2,2,2,3,1,0.0051329559937585145,,,128.0
53,7,6,2,2,2,3,2,7.340251257002819,,,128.0
53,7,6,2,2,2,3,3,7.316769996003131,,,128.0
53,7,7,2,2,2,1,1,0.4073294890113175,15.0,,
53,7,7,2,2,2,1,2,1.3253939429996535,15.0,,
53,7,7,2,2,2,1,3,1.3171770720073255,15.0,,
53,7,7,2,2,2,2,1,0.00031637100619263947,,15.0,
53,7,7,2,2,2,2,2,1.2435844589927,,15.0,
53,7,7,2,2,2,2,3,1.2237518679903587,,15.0,
53,7,7,2,2,2,3,1,0.00019424599304329604,,,1.0
53,7,7,2,2,2,3,2,7.278324006008916,,,1.0
53,7,7,2,2,2,3,3,7.288835665996885,,,1.0
53,7,8,2,2,2,1,1,0.6141743619955378,29.0,,
53,7,8,2,2,2,1,2,1.3500919170037378,29.0,,
53,7,8,2,2,2,1,3,1.356691088003572,29.0,,
53,7,8,2,2,2,2,1,0.00047115099732764065,,84.0,
53,7,8,2,2,2,2,2,1.2381900509935804,,84.0,
53,7,8,2,2,2,2,3,1.2306078709953,,84.0,
53,7,8,2,2,2,3,1,0.028478892010753043,,,192.0
53,7,8,2,2,2,3,2,8.599483530008001,,,192.0
53,7,8,2,2,2,3,3,8.585948859996279,,,192.0
53,7,9,2,2,2,1,1,0.5909488400066039,29.0,,
53,7,9,2,2,2,1,2,1.371720027003903,29.0,,
53,7,9,2,2,2,1,3,1.5988785999943502,29.0,,
53,7,9,2,2,2,2,1,0.0005694059946108609,,126.0,
53,7,9,2,2,2,2,2,1.2376992759964196,,126.0,
53,7,9,2,2,2,2,3,1.2278753399878042,,126.0,
53,7,9,2,2,2,3,1,0.04618461099744309,,,128.0
53,7,9,2,2,2,3,2,9.806681333997403,,,128.0
53,7,9,2,2,2,3,3,9.813465079991147,,,128.0
53,7,10,2,2,2,1,1,0.9706470959936269,53.0,,
53,7,10,2,2,2,1,2,1.4259463530033827,53.0,,
53,7,10,2,2,2,1,3,1.417596126004355,53.0,,
53,7,10,2,2,2,2,1,0.0008166839979821816,,198.0,
53,7,10,2,2,2,2,2,1.2479954499867745,,198.0,
53,7,10,2,2,2,2,3,1.241760171003989,,198.0,
53,7,10,2,2,2,3,1,0.43955142199411057,,,255.0
53,7,10,2,2,2,3,2,11.185098657006165,,,255.0
53,7,10,2,2,2,3,3,11.984718214007444,,,255.0
53,7,11,2,2,2,1,1,0.8768634209991433,52.0,,
53,7,11,2,2,2,1,2,1.4460756979970029,52.0,,
53,7,11,2,2,2,1,3,1.482670657991548,52.0,,
53,7,11,2,2,2,2,1,0.0008244530035881326,,185.0,
53,7,11,2,2,2,2,2,1.2396272159967339,,185.0,
53,7,11,2,2,2,2,3,1.2405649209977128,,185.0,
53,7,11,2,2,2,3,1,0.5747713320015464,,,289.0
53,7,11,2,2,2,3,2,12.983627264999086,,,289.0
53,7,11,2,2,2,3,3,12.31149786199967,,,289.0
54,7,6,2,2,2,1,1,0.645293067995226,28.0,,
54,7,6,2,2,2,1,2,1.2452397779998137,28.0,,
54,7,6,2,2,2,1,3,1.2293211199867073,28.0,,
54,7,6,2,2,2,2,1,0.0004143069963902235,,56.0,
54,7,6,2,2,2,2,2,1.1559041709988378,,56.0,
54,7,6,2,2,2,2,3,1.1591032750002341,,56.0,
54,7,6,2,2,2,3,1,0.011805959991761483,,,144.0
54,7,6,2,2,2,3,2,6.942478281998774,,,144.0
54,7,6,2,2,2,3,3,6.928474287997233,,,144.0
54,7,7,2,2,2,1,1,0.42963379000138957,21.0,,
54,7,7,2,2,2,1,2,1.2237598409992643,21.0,,
54,7,7,2,2,2,1,3,1.2118414050055435,21.0,,
54,7,7,2,2,2,2,1,0.0003631990111898631,,28.0,
54,7,7,2,2,2,2,2,1.158918665998499,,28.0,
54,7,7,2,2,2,2,3,1.1729338320001261,,28.0,
54,7,7,2,2,2,3,1,0.0010410649992991239,,,9.0
54,7,7,2,2,2,3,2,6.921446940003079,,,9.0
54,7,7,2,2,2,3,3,6.918161385008716,,,9.0
54,7,8,2,2,2,1,1,0.6823508259985829,32.0,,
54,7,8,2,2,2,1,2,1.3097212390130153,32.0,,
54,7,8,2,2,2,1,3,1.3055226590076927,32.0,,
54,7,8,2,2,2,2,1,0.00046801200369372964,,64.0,
54,7,8,2,2,2,2,2,1.1562889210035792,,64.0,
54,7,8,2,2,2,2,3,1.1700500169972656,,64.0,
54,7,8,2,2,2,3,1,0.01787058300396893,,,128.0
54,7,8,2,2,2,3,2,8.107531285000732,,,128.0
54,7,8,2,2,2,3,3,8.051308056994458,,,128.0
54,7,9,2,2,2,1,1,0.5459085990005406,29.0,,
54,7,9,2,2,2,1,2,1.3087927059968933,29.0,,
54,7,9,2,2,2,1,3,1.2726757439959329,29.0,,
54,7,9,2,2,2,2,1,0.0009176960011245683,,110.0,
54,7,9,2,2,2,2,2,1.1972426739957882,,110.0,
54,7,9,2,2,2,2,3,1.1792620639898814,,110.0,
54,7,9,2,2,2,3,1,0.07208137099223677,,,128.0
54,7,9,2,2,2,3,2,9.695301106999977,,,128.0
54,7,9,2,2,2,3,3,9.260958561993903,,,128.0
54,7,10,2,2,2,1,1,0.6444451389979804,20.0,,
54,7,10,2,2,2,1,2,1.2783700640138704,20.0,,
54,7,10,2,2,2,1,3,1.2990444809984183,20.0,,
54,7,10,2,2,2,2,1,0.0004910639981972054,,36.0,
54,7,10,2,2,2,2,2,1.1708649119973416,,36.0,
54,7,10,2,2,2,2,3,1.177103617999819,,36.0,
54,7,10,2,2,2,3,1,0.0008196230046451092,,,1.0
54,7,10,2,2,2,3,2,10.353463277002447,,,1.0
54,7,10,2,2,2,3,3,10.400395659002243,,,1.0
54,7,11,2,2,2,1,1,0.8017458079993958,58.0,,
54,7,11,2,2,2,1,2,1.308092363004107,58.0,,
54,7,11,2,2,2,1,3,1.2953104610060109,58.0,,
54,7,11,2,2,2,2,1,0.0012686429981840774,,428.0,
54,7,11,2,2,2,2,2,1.1847605320072034,,428.0,
54,7,11,2,2,2,2,3,1.1785349400015548,,428.0,
54,7,11,2,2,2,3,1,16.02770924998913,,,16512.0
54,7,11,2,2,2,3,2,16.715180828003213,,,16512.0
54,7,11,2,2,2,3,3,15.104470178994234,,,16512.0
55,7,6,2,2,2,1,1,0.8559090740018291,51.0,,
55,7,6,2,2,2,1,2,1.1604922379920026,51.0,,
55,7,6,2,2,2,1,3,1.0337153650034452,51.0,,
55,7,6,2,2,2,2,1,0.0006015639955876395,,182.0,
55,7,6,2,2,2,2,2,0.8025935929908883,,182.0,
55,7,6,2,2,2,2,3,0.8038611719966866,,182.0,
55,7,6,2,2,2,3,1,1.3871493999904487,,,4524.0
55,7,6,2,2,2,3,2,5.350409114005743,,,4524.0
55,7,6,2,2,2,3,3,5.186620580003364,,,4524.0
